store_number,year,week_of_year,product_mdm_id_norm,product_mdm_id,product_family,product_class,pizza_size_inches,weekly_sales,weekend_ratio,avg_month,store_city,store_state
50,2025,36,108140,108140.0,2 Topping CYO,Thin,14.0,22,0.45454545454545453,9.0,Louisville,KY
50,2025,37,108140,108140.0,2 Topping CYO,Thin,14.0,17,0.5294117647058824,9.0,Louisville,KY
50,2025,38,108140,108140.0,2 Topping CYO,Thin,14.0,33,0.48484848484848486,9.0,Louisville,KY
50,2025,39,108140,108140.0,2 Topping CYO,Thin,14.0,25,0.52,9.0,Louisville,KY
50,2025,40,108140,108140.0,2 Topping CYO,Thin,14.0,21,0.14285714285714285,9.857142857142858,Louisville,KY
50,2025,41,108140,108140.0,2 Topping CYO,Thin,14.0,30,0.4,10.0,Louisville,KY
50,2025,42,108140,108140.0,2 Topping CYO,Thin,14.0,23,0.21739130434782608,10.0,Louisville,KY
50,2025,43,108140,108140.0,2 Topping CYO,Thin,14.0,14,0.42857142857142855,10.0,Louisville,KY
50,2025,27,108142,108142.0,2 Topping CYO,Original,16.0,3,0.6666666666666666,7.0,Louisville,KY
50,2025,28,108142,108142.0,2 Topping CYO,Original,16.0,5,0.6,7.0,Louisville,KY
50,2025,29,108142,108142.0,2 Topping CYO,Original,16.0,14,0.21428571428571427,7.0,Louisville,KY
50,2025,30,108142,108142.0,2 Topping CYO,Original,16.0,6,0.4,7.0,Louisville,KY
50,2025,31,108142,108142.0,2 Topping CYO,Original,16.0,10,0.5,7.6,Louisville,KY
50,2025,32,108142,108142.0,2 Topping CYO,Original,16.0,3,0.6666666666666666,8.0,Louisville,KY
50,2025,33,108142,108142.0,2 Topping CYO,Original,16.0,6,0.6666666666666666,8.0,Louisville,KY
50,2025,34,108142,108142.0,2 Topping CYO,Original,16.0,4,0.5,8.0,Louisville,KY
50,2025,35,108142,108142.0,2 Topping CYO,Original,16.0,4,0.75,8.0,Louisville,KY
50,2025,36,108142,108142.0,2 Topping CYO,Original,16.0,2,0.5,9.0,Louisville,KY
50,2025,37,108142,108142.0,2 Topping CYO,Original,16.0,10,0.4,9.0,Louisville,KY
50,2025,38,108142,108142.0,2 Topping CYO,Original,16.0,14,0.35714285714285715,9.0,Louisville,KY
50,2025,39,108142,108142.0,2 Topping CYO,Original,16.0,5,0.4,9.0,Louisville,KY
50,2025,40,108142,108142.0,2 Topping CYO,Original,16.0,2,0.0,10.0,Louisville,KY
50,2025,27,108146,108146.0,2 Topping CYO,Original,12.0,59,0.3684210526315789,7.0,Louisville,KY
50,2025,28,108146,108146.0,2 Topping CYO,Original,12.0,79,0.3333333333333333,7.0,Louisville,KY
50,2025,29,108146,108146.0,2 Topping CYO,Original,12.0,53,0.28,7.0,Louisville,KY
50,2025,30,108146,108146.0,2 Topping CYO,Original,12.0,49,0.2708333333333333,7.0,Louisville,KY
50,2025,31,108146,108146.0,2 Topping CYO,Original,12.0,82,0.3625,7.5,Louisville,KY
50,2025,32,108146,108146.0,2 Topping CYO,Original,12.0,79,0.3684210526315789,8.0,Louisville,KY
50,2025,33,108146,108146.0,2 Topping CYO,Original,12.0,88,0.26136363636363635,8.0,Louisville,KY
50,2025,34,108146,108146.0,2 Topping CYO,Original,12.0,78,0.19736842105263158,8.0,Louisville,KY
50,2025,35,108146,108146.0,2 Topping CYO,Original,12.0,78,0.4657534246575342,8.0,Louisville,KY
50,2025,36,108146,108146.0,2 Topping CYO,Original,12.0,68,0.4153846153846154,9.0,Louisville,KY
50,2025,37,108146,108146.0,2 Topping CYO,Original,12.0,88,0.29545454545454547,9.0,Louisville,KY
50,2025,38,108146,108146.0,2 Topping CYO,Original,12.0,87,0.3780487804878049,9.0,Louisville,KY
50,2025,39,108146,108146.0,2 Topping CYO,Original,12.0,84,0.25,9.0,Louisville,KY
50,2025,40,108146,108146.0,2 Topping CYO,Original,12.0,81,0.2962962962962963,9.716049382716049,Louisville,KY
50,2025,41,108146,108146.0,2 Topping CYO,Original,12.0,65,0.24193548387096775,10.0,Louisville,KY
50,2025,42,108146,108146.0,2 Topping CYO,Original,12.0,50,0.24,10.0,Louisville,KY
50,2025,43,108146,108146.0,2 Topping CYO,Original,12.0,51,0.37254901960784315,10.0,Louisville,KY
50,2025,27,108152,108152.0,2 Topping CYO,Gluten Free,10.0,1,1.0,7.0,Louisville,KY
50,2025,28,108152,108152.0,2 Topping CYO,Gluten Free,10.0,2,0.0,7.0,Louisville,KY
50,2025,29,108152,108152.0,2 Topping CYO,Gluten Free,10.0,2,0.5,7.0,Louisville,KY
50,2025,30,108152,108152.0,2 Topping CYO,Gluten Free,10.0,4,0.5,7.0,Louisville,KY
50,2025,31,108152,108152.0,2 Topping CYO,Gluten Free,10.0,6,0.6666666666666666,7.666666666666667,Louisville,KY
50,2025,32,108152,108152.0,2 Topping CYO,Gluten Free,10.0,1,0.0,8.0,Louisville,KY
50,2025,34,108152,108152.0,2 Topping CYO,Gluten Free,10.0,1,0.0,8.0,Louisville,KY
50,2025,35,108152,108152.0,2 Topping CYO,Gluten Free,10.0,1,0.0,8.0,Louisville,KY
50,2025,36,108152,108152.0,2 Topping CYO,Gluten Free,10.0,3,0.3333333333333333,9.0,Louisville,KY
50,2025,37,108152,108152.0,2 Topping CYO,Gluten Free,10.0,7,0.6666666666666666,9.0,Louisville,KY
50,2025,38,108152,108152.0,2 Topping CYO,Gluten Free,10.0,4,0.25,9.0,Louisville,KY
50,2025,39,108152,108152.0,2 Topping CYO,Gluten Free,10.0,4,0.5,9.0,Louisville,KY
50,2025,40,108152,108152.0,2 Topping CYO,Gluten Free,10.0,3,1.0,10.0,Louisville,KY
50,2025,41,108152,108152.0,2 Topping CYO,Gluten Free,10.0,1,0.0,10.0,Louisville,KY
50,2025,42,108152,108152.0,2 Topping CYO,Gluten Free,10.0,3,0.3333333333333333,10.0,Louisville,KY
50,2025,43,108152,108152.0,2 Topping CYO,Gluten Free,10.0,2,0.0,10.0,Louisville,KY
50,2025,27,108154,108154.0,3 Topping CYO,Original,10.0,9,0.3333333333333333,7.0,Louisville,KY
50,2025,28,108154,108154.0,3 Topping CYO,Original,10.0,10,0.1111111111111111,7.0,Louisville,KY
50,2025,29,108154,108154.0,3 Topping CYO,Original,10.0,9,0.3333333333333333,7.0,Louisville,KY
50,2025,30,108154,108154.0,3 Topping CYO,Original,10.0,9,0.3333333333333333,7.0,Louisville,KY
50,2025,31,108154,108154.0,3 Topping CYO,Original,10.0,5,0.5,7.5,Louisville,KY
50,2025,32,108154,108154.0,3 Topping CYO,Original,10.0,5,0.6,8.0,Louisville,KY
50,2025,33,108154,108154.0,3 Topping CYO,Original,10.0,7,0.42857142857142855,8.0,Louisville,KY
50,2025,34,108154,108154.0,3 Topping CYO,Original,10.0,5,0.5,8.0,Louisville,KY
50,2025,35,108154,108154.0,3 Topping CYO,Original,10.0,3,0.0,8.0,Louisville,KY
50,2025,36,108154,108154.0,3 Topping CYO,Original,10.0,6,0.25,9.0,Louisville,KY
50,2025,37,108154,108154.0,3 Topping CYO,Original,10.0,6,0.16666666666666666,9.0,Louisville,KY
50,2025,38,108154,108154.0,3 Topping CYO,Original,10.0,2,0.0,9.0,Louisville,KY
50,2025,39,108154,108154.0,3 Topping CYO,Original,10.0,5,0.2,9.0,Louisville,KY
50,2025,40,108154,108154.0,3 Topping CYO,Original,10.0,5,0.75,9.75,Louisville,KY
50,2025,41,108154,108154.0,3 Topping CYO,Original,10.0,3,0.3333333333333333,10.0,Louisville,KY
50,2025,42,108154,108154.0,3 Topping CYO,Original,10.0,4,0.5,10.0,Louisville,KY
50,2025,43,108154,108154.0,3 Topping CYO,Original,10.0,7,0.2,10.0,Louisville,KY
50,2025,27,108156,108156.0,3 Topping CYO,Original,14.0,24,0.25,7.0,Louisville,KY
50,2025,28,108156,108156.0,3 Topping CYO,Original,14.0,25,0.36,7.0,Louisville,KY
50,2025,29,108156,108156.0,3 Topping CYO,Original,14.0,27,0.3333333333333333,7.0,Louisville,KY
50,2025,30,108156,108156.0,3 Topping CYO,Original,14.0,32,0.12903225806451613,7.0,Louisville,KY
50,2025,31,108156,108156.0,3 Topping CYO,Original,14.0,26,0.4230769230769231,7.538461538461538,Louisville,KY
50,2025,32,108156,108156.0,3 Topping CYO,Original,14.0,28,0.21428571428571427,8.0,Louisville,KY
50,2025,33,108156,108156.0,3 Topping CYO,Original,14.0,29,0.3103448275862069,8.0,Louisville,KY
50,2025,34,108156,108156.0,3 Topping CYO,Original,14.0,20,0.7,8.0,Louisville,KY
50,2025,35,108156,108156.0,3 Topping CYO,Original,14.0,17,0.35294117647058826,8.0,Louisville,KY
50,2025,36,108156,108156.0,3 Topping CYO,Original,14.0,24,0.21739130434782608,9.0,Louisville,KY
50,2025,37,108156,108156.0,3 Topping CYO,Original,14.0,44,0.4772727272727273,9.0,Louisville,KY
50,2025,38,108156,108156.0,3 Topping CYO,Original,14.0,43,0.4146341463414634,9.0,Louisville,KY
50,2025,39,108156,108156.0,3 Topping CYO,Original,14.0,34,0.5151515151515151,9.0,Louisville,KY
50,2025,40,108156,108156.0,3 Topping CYO,Original,14.0,26,0.56,9.96,Louisville,KY
50,2025,41,108156,108156.0,3 Topping CYO,Original,14.0,43,0.23255813953488372,10.0,Louisville,KY
50,2025,42,108156,108156.0,3 Topping CYO,Original,14.0,26,0.38461538461538464,10.0,Louisville,KY
50,2025,43,108156,108156.0,3 Topping CYO,Original,14.0,36,0.2857142857142857,10.0,Louisville,KY
50,2025,27,108158,108158.0,3 Topping CYO,Thin,14.0,4,0.0,7.0,Louisville,KY
50,2025,28,108158,108158.0,3 Topping CYO,Thin,14.0,8,0.25,7.0,Louisville,KY
50,2025,29,108158,108158.0,3 Topping CYO,Thin,14.0,7,0.7142857142857143,7.0,Louisville,KY
50,2025,30,108158,108158.0,3 Topping CYO,Thin,14.0,4,0.5,7.0,Louisville,KY
50,2025,31,108158,108158.0,3 Topping CYO,Thin,14.0,1,0.0,8.0,Louisville,KY
50,2025,32,108158,108158.0,3 Topping CYO,Thin,14.0,5,0.4,8.0,Louisville,KY
50,2025,33,108158,108158.0,3 Topping CYO,Thin,14.0,6,0.16666666666666666,8.0,Louisville,KY
50,2025,34,108158,108158.0,3 Topping CYO,Thin,14.0,4,0.5,8.0,Louisville,KY
50,2025,35,108158,108158.0,3 Topping CYO,Thin,14.0,10,0.3333333333333333,8.0,Louisville,KY
50,2025,36,108158,108158.0,3 Topping CYO,Thin,14.0,5,0.6,9.0,Louisville,KY
50,2025,37,108158,108158.0,3 Topping CYO,Thin,14.0,9,0.5555555555555556,9.0,Louisville,KY
50,2025,38,108158,108158.0,3 Topping CYO,Thin,14.0,9,0.2222222222222222,9.0,Louisville,KY
50,2025,39,108158,108158.0,3 Topping CYO,Thin,14.0,11,0.6363636363636364,9.0,Louisville,KY
50,2025,40,108158,108158.0,3 Topping CYO,Thin,14.0,12,0.4166666666666667,9.75,Louisville,KY
50,2025,41,108158,108158.0,3 Topping CYO,Thin,14.0,5,0.6,10.0,Louisville,KY
50,2025,42,108158,108158.0,3 Topping CYO,Thin,14.0,4,0.5,10.0,Louisville,KY
50,2025,43,108158,108158.0,3 Topping CYO,Thin,14.0,9,0.7777777777777778,10.0,Louisville,KY
50,2025,27,108160,108160.0,3 Topping CYO,Original,16.0,5,0.4,7.0,Louisville,KY
50,2025,28,108160,108160.0,3 Topping CYO,Original,16.0,5,0.4,7.0,Louisville,KY
50,2025,29,108160,108160.0,3 Topping CYO,Original,16.0,4,0.25,7.0,Louisville,KY
50,2025,30,108160,108160.0,3 Topping CYO,Original,16.0,2,0.5,7.0,Louisville,KY
50,2025,31,108160,108160.0,3 Topping CYO,Original,16.0,3,1.0,8.0,Louisville,KY
50,2025,32,108160,108160.0,3 Topping CYO,Original,16.0,4,0.25,8.0,Louisville,KY
50,2025,33,108160,108160.0,3 Topping CYO,Original,16.0,2,0.5,8.0,Louisville,KY
50,2025,34,108160,108160.0,3 Topping CYO,Original,16.0,4,0.5,8.0,Louisville,KY
50,2025,35,108160,108160.0,3 Topping CYO,Original,16.0,4,0.75,8.0,Louisville,KY
50,2025,36,108160,108160.0,3 Topping CYO,Original,16.0,3,0.3333333333333333,9.0,Louisville,KY
50,2025,37,108160,108160.0,3 Topping CYO,Original,16.0,3,0.6666666666666666,9.0,Louisville,KY
50,2025,38,108160,108160.0,3 Topping CYO,Original,16.0,3,0.3333333333333333,9.0,Louisville,KY
50,2025,39,108160,108160.0,3 Topping CYO,Original,16.0,4,0.25,9.0,Louisville,KY
50,2025,40,108160,108160.0,3 Topping CYO,Original,16.0,3,0.3333333333333333,9.666666666666666,Louisville,KY
50,2025,41,108160,108160.0,3 Topping CYO,Original,16.0,1,1.0,10.0,Louisville,KY
50,2025,27,108164,108164.0,3 Topping CYO,Original,12.0,23,0.5,7.0,Louisville,KY
50,2025,28,108164,108164.0,3 Topping CYO,Original,12.0,15,0.26666666666666666,7.0,Louisville,KY
50,2025,29,108164,108164.0,3 Topping CYO,Original,12.0,18,0.3888888888888889,7.0,Louisville,KY
50,2025,30,108164,108164.0,3 Topping CYO,Original,12.0,15,0.4,7.0,Louisville,KY
50,2025,31,108164,108164.0,3 Topping CYO,Original,12.0,14,0.42857142857142855,7.642857142857143,Louisville,KY
50,2025,32,108164,108164.0,3 Topping CYO,Original,12.0,17,0.4117647058823529,8.0,Louisville,KY
50,2025,33,108164,108164.0,3 Topping CYO,Original,12.0,19,0.3888888888888889,8.0,Louisville,KY
50,2025,34,108164,108164.0,3 Topping CYO,Original,12.0,17,0.13333333333333333,8.0,Louisville,KY
50,2025,35,108164,108164.0,3 Topping CYO,Original,12.0,15,0.5714285714285714,8.0,Louisville,KY
50,2025,36,108164,108164.0,3 Topping CYO,Original,12.0,18,0.2222222222222222,9.0,Louisville,KY
50,2025,37,108164,108164.0,3 Topping CYO,Original,12.0,18,0.5,9.0,Louisville,KY
50,2025,38,108164,108164.0,3 Topping CYO,Original,12.0,18,0.6666666666666666,9.0,Louisville,KY
50,2025,39,108164,108164.0,3 Topping CYO,Original,12.0,15,0.2,9.0,Louisville,KY
50,2025,40,108164,108164.0,3 Topping CYO,Original,12.0,18,0.47058823529411764,9.882352941176471,Louisville,KY
50,2025,41,108164,108164.0,3 Topping CYO,Original,12.0,18,0.4375,10.0,Louisville,KY
50,2025,42,108164,108164.0,3 Topping CYO,Original,12.0,14,0.2857142857142857,10.0,Louisville,KY
50,2025,43,108164,108164.0,3 Topping CYO,Original,12.0,17,0.29411764705882354,10.0,Louisville,KY
50,2025,27,108170,108170.0,3 Topping CYO,Gluten Free,10.0,1,1.0,7.0,Louisville,KY
50,2025,28,108170,108170.0,3 Topping CYO,Gluten Free,10.0,2,0.5,7.0,Louisville,KY
50,2025,32,108170,108170.0,3 Topping CYO,Gluten Free,10.0,1,0.0,8.0,Louisville,KY
50,2025,35,108170,108170.0,3 Topping CYO,Gluten Free,10.0,3,0.5,8.0,Louisville,KY
50,2025,36,108170,108170.0,3 Topping CYO,Gluten Free,10.0,2,1.0,9.0,Louisville,KY
50,2025,37,108170,108170.0,3 Topping CYO,Gluten Free,10.0,6,0.0,9.0,Louisville,KY
50,2025,38,108170,108170.0,3 Topping CYO,Gluten Free,10.0,4,0.25,9.0,Louisville,KY
50,2025,39,108170,108170.0,3 Topping CYO,Gluten Free,10.0,4,0.0,9.0,Louisville,KY
50,2025,40,108170,108170.0,3 Topping CYO,Gluten Free,10.0,1,1.0,10.0,Louisville,KY
50,2025,41,108170,108170.0,3 Topping CYO,Gluten Free,10.0,1,0.0,10.0,Louisville,KY
50,2025,42,108170,108170.0,3 Topping CYO,Gluten Free,10.0,2,0.0,10.0,Louisville,KY
50,2025,43,108170,108170.0,3 Topping CYO,Gluten Free,10.0,1,0.0,10.0,Louisville,KY
50,2025,27,108172,108172.0,4 Topping CYO,Original,10.0,1,1.0,7.0,Louisville,KY
50,2025,28,108172,108172.0,4 Topping CYO,Original,10.0,2,0.5,7.0,Louisville,KY
50,2025,29,108172,108172.0,4 Topping CYO,Original,10.0,2,0.5,7.0,Louisville,KY
50,2025,30,108172,108172.0,4 Topping CYO,Original,10.0,1,0.0,7.0,Louisville,KY
50,2025,32,108172,108172.0,4 Topping CYO,Original,10.0,1,0.0,8.0,Louisville,KY
50,2025,33,108172,108172.0,4 Topping CYO,Original,10.0,5,0.6,8.0,Louisville,KY
50,2025,34,108172,108172.0,4 Topping CYO,Original,10.0,2,0.5,8.0,Louisville,KY
50,2025,35,108172,108172.0,4 Topping CYO,Original,10.0,4,0.3333333333333333,8.0,Louisville,KY
50,2025,37,108172,108172.0,4 Topping CYO,Original,10.0,1,1.0,9.0,Louisville,KY
50,2025,38,108172,108172.0,4 Topping CYO,Original,10.0,2,0.0,9.0,Louisville,KY
50,2025,39,108172,108172.0,4 Topping CYO,Original,10.0,3,0.0,9.0,Louisville,KY
50,2025,40,108172,108172.0,4 Topping CYO,Original,10.0,1,0.0,10.0,Louisville,KY
50,2025,41,108172,108172.0,4 Topping CYO,Original,10.0,6,0.5,10.0,Louisville,KY
50,2025,42,108172,108172.0,4 Topping CYO,Original,10.0,3,0.3333333333333333,10.0,Louisville,KY
50,2025,43,108172,108172.0,4 Topping CYO,Original,10.0,2,0.5,10.0,Louisville,KY
50,2025,27,108174,108174.0,4 Topping CYO,Original,14.0,15,0.4666666666666667,7.0,Louisville,KY
50,2025,28,108174,108174.0,4 Topping CYO,Original,14.0,11,0.5454545454545454,7.0,Louisville,KY
50,2025,29,108174,108174.0,4 Topping CYO,Original,14.0,9,0.3333333333333333,7.0,Louisville,KY
50,2025,30,108174,108174.0,4 Topping CYO,Original,14.0,21,0.2857142857142857,7.0,Louisville,KY
50,2025,31,108174,108174.0,4 Topping CYO,Original,14.0,15,0.2,7.466666666666667,Louisville,KY
50,2025,32,108174,108174.0,4 Topping CYO,Original,14.0,16,0.4375,8.0,Louisville,KY
50,2025,33,108174,108174.0,4 Topping CYO,Original,14.0,8,0.5,8.0,Louisville,KY
50,2025,34,108174,108174.0,4 Topping CYO,Original,14.0,15,0.4666666666666667,8.0,Louisville,KY
50,2025,35,108174,108174.0,4 Topping CYO,Original,14.0,8,0.375,8.0,Louisville,KY
50,2025,36,108174,108174.0,4 Topping CYO,Original,14.0,14,0.21428571428571427,9.0,Louisville,KY
50,2025,37,108174,108174.0,4 Topping CYO,Original,14.0,19,0.2631578947368421,9.0,Louisville,KY
50,2025,38,108174,108174.0,4 Topping CYO,Original,14.0,27,0.3333333333333333,9.0,Louisville,KY
50,2025,39,108174,108174.0,4 Topping CYO,Original,14.0,16,0.1875,9.0,Louisville,KY
50,2025,40,108174,108174.0,4 Topping CYO,Original,14.0,19,0.631578947368421,9.894736842105264,Louisville,KY
50,2025,41,108174,108174.0,4 Topping CYO,Original,14.0,15,0.06666666666666667,10.0,Louisville,KY
50,2025,42,108174,108174.0,4 Topping CYO,Original,14.0,21,0.2,10.0,Louisville,KY
50,2025,43,108174,108174.0,4 Topping CYO,Original,14.0,13,0.5384615384615384,10.0,Louisville,KY
50,2025,27,108176,108176.0,4 Topping CYO,Thin,14.0,1,1.0,7.0,Louisville,KY
50,2025,28,108176,108176.0,4 Topping CYO,Thin,14.0,5,0.8,7.0,Louisville,KY
50,2025,29,108176,108176.0,4 Topping CYO,Thin,14.0,1,0.0,7.0,Louisville,KY
50,2025,30,108176,108176.0,4 Topping CYO,Thin,14.0,4,0.75,7.0,Louisville,KY
50,2025,31,108176,108176.0,4 Topping CYO,Thin,14.0,3,0.0,7.0,Louisville,KY
50,2025,32,108176,108176.0,4 Topping CYO,Thin,14.0,6,0.0,8.0,Louisville,KY
50,2025,33,108176,108176.0,4 Topping CYO,Thin,14.0,4,0.25,8.0,Louisville,KY
50,2025,34,108176,108176.0,4 Topping CYO,Thin,14.0,2,1.0,8.0,Louisville,KY
50,2025,35,108176,108176.0,4 Topping CYO,Thin,14.0,3,0.3333333333333333,8.0,Louisville,KY
50,2025,36,108176,108176.0,4 Topping CYO,Thin,14.0,4,0.5,9.0,Louisville,KY
50,2025,37,108176,108176.0,4 Topping CYO,Thin,14.0,6,0.16666666666666666,9.0,Louisville,KY
50,2025,38,108176,108176.0,4 Topping CYO,Thin,14.0,7,0.0,9.0,Louisville,KY
50,2025,39,108176,108176.0,4 Topping CYO,Thin,14.0,1,0.0,9.0,Louisville,KY
50,2025,40,108176,108176.0,4 Topping CYO,Thin,14.0,4,0.25,10.0,Louisville,KY
50,2025,41,108176,108176.0,4 Topping CYO,Thin,14.0,4,0.75,10.0,Louisville,KY
50,2025,42,108176,108176.0,4 Topping CYO,Thin,14.0,3,0.3333333333333333,10.0,Louisville,KY
50,2025,43,108176,108176.0,4 Topping CYO,Thin,14.0,4,0.75,10.0,Louisville,KY
50,2025,27,108178,108178.0,4 Topping CYO,Original,16.0,2,1.0,7.0,Louisville,KY
50,2025,29,108178,108178.0,4 Topping CYO,Original,16.0,1,1.0,7.0,Louisville,KY
50,2025,30,108178,108178.0,4 Topping CYO,Original,16.0,1,1.0,7.0,Louisville,KY
50,2025,31,108178,108178.0,4 Topping CYO,Original,16.0,1,0.0,7.0,Louisville,KY
50,2025,33,108178,108178.0,4 Topping CYO,Original,16.0,2,0.0,8.0,Louisville,KY
50,2025,34,108178,108178.0,4 Topping CYO,Original,16.0,2,0.0,8.0,Louisville,KY
50,2025,36,108178,108178.0,4 Topping CYO,Original,16.0,2,0.5,9.0,Louisville,KY
50,2025,38,108178,108178.0,4 Topping CYO,Original,16.0,2,0.5,9.0,Louisville,KY
50,2025,39,108178,108178.0,4 Topping CYO,Original,16.0,3,1.0,9.0,Louisville,KY
50,2025,40,108178,108178.0,4 Topping CYO,Original,16.0,1,0.0,10.0,Louisville,KY
50,2025,27,108182,108182.0,4 Topping CYO,Original,12.0,11,0.18181818181818182,7.0,Louisville,KY
50,2025,28,108182,108182.0,4 Topping CYO,Original,12.0,12,0.4166666666666667,7.0,Louisville,KY
50,2025,29,108182,108182.0,4 Topping CYO,Original,12.0,6,0.5,7.0,Louisville,KY
50,2025,30,108182,108182.0,4 Topping CYO,Original,12.0,7,0.16666666666666666,7.0,Louisville,KY
50,2025,31,108182,108182.0,4 Topping CYO,Original,12.0,11,0.18181818181818182,7.2727272727272725,Louisville,KY
50,2025,32,108182,108182.0,4 Topping CYO,Original,12.0,7,0.14285714285714285,8.0,Louisville,KY
50,2025,33,108182,108182.0,4 Topping CYO,Original,12.0,8,0.25,8.0,Louisville,KY
50,2025,34,108182,108182.0,4 Topping CYO,Original,12.0,6,0.4,8.0,Louisville,KY
50,2025,35,108182,108182.0,4 Topping CYO,Original,12.0,13,0.23076923076923078,8.0,Louisville,KY
50,2025,36,108182,108182.0,4 Topping CYO,Original,12.0,4,0.6666666666666666,9.0,Louisville,KY
50,2025,37,108182,108182.0,4 Topping CYO,Original,12.0,7,0.14285714285714285,9.0,Louisville,KY
50,2025,38,108182,108182.0,4 Topping CYO,Original,12.0,4,0.75,9.0,Louisville,KY
50,2025,39,108182,108182.0,4 Topping CYO,Original,12.0,6,0.5,9.0,Louisville,KY
50,2025,40,108182,108182.0,4 Topping CYO,Original,12.0,4,0.5,9.5,Louisville,KY
50,2025,41,108182,108182.0,4 Topping CYO,Original,12.0,11,0.1111111111111111,10.0,Louisville,KY
50,2025,42,108182,108182.0,4 Topping CYO,Original,12.0,5,0.4,10.0,Louisville,KY
50,2025,43,108182,108182.0,4 Topping CYO,Original,12.0,7,0.14285714285714285,10.0,Louisville,KY
50,2025,27,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,1.0,7.0,Louisville,KY
50,2025,28,108188,108188.0,4 Topping CYO,Gluten Free,10.0,2,1.0,7.0,Louisville,KY
50,2025,31,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,0.0,7.0,Louisville,KY
50,2025,32,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,1.0,8.0,Louisville,KY
50,2025,33,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,0.0,8.0,Louisville,KY
50,2025,35,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,1.0,8.0,Louisville,KY
50,2025,38,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,1.0,9.0,Louisville,KY
50,2025,42,108188,108188.0,4 Topping CYO,Gluten Free,10.0,1,0.0,10.0,Louisville,KY
50,2025,28,108190,108190.0,5 Topping CYO,Original,10.0,2,0.0,7.0,Louisville,KY
50,2025,29,108190,108190.0,5 Topping CYO,Original,10.0,2,0.5,7.0,Louisville,KY
50,2025,30,108190,108190.0,5 Topping CYO,Original,10.0,2,0.0,7.0,Louisville,KY
50,2025,32,108190,108190.0,5 Topping CYO,Original,10.0,3,0.3333333333333333,8.0,Louisville,KY
50,2025,33,108190,108190.0,5 Topping CYO,Original,10.0,1,0.0,8.0,Louisville,KY
50,2025,34,108190,108190.0,5 Topping CYO,Original,10.0,1,0.0,8.0,Louisville,KY
50,2025,35,108190,108190.0,5 Topping CYO,Original,10.0,1,0.0,8.0,Louisville,KY
50,2025,36,108190,108190.0,5 Topping CYO,Original,10.0,1,0.0,9.0,Louisville,KY
50,2025,37,108190,108190.0,5 Topping CYO,Original,10.0,3,0.0,9.0,Louisville,KY
50,2025,38,108190,108190.0,5 Topping CYO,Original,10.0,1,1.0,9.0,Louisville,KY
50,2025,39,108190,108190.0,5 Topping CYO,Original,10.0,4,0.0,9.0,Louisville,KY
50,2025,40,108190,108190.0,5 Topping CYO,Original,10.0,1,1.0,10.0,Louisville,KY
50,2025,41,108190,108190.0,5 Topping CYO,Original,10.0,1,0.0,10.0,Louisville,KY
50,2025,42,108190,108190.0,5 Topping CYO,Original,10.0,1,0.0,10.0,Louisville,KY
50,2025,27,108192,108192.0,5 Topping CYO,Original,14.0,13,0.5384615384615384,7.0,Louisville,KY
50,2025,28,108192,108192.0,5 Topping CYO,Original,14.0,10,0.7,7.0,Louisville,KY
50,2025,29,108192,108192.0,5 Topping CYO,Original,14.0,11,0.09090909090909091,7.0,Louisville,KY
50,2025,30,108192,108192.0,5 Topping CYO,Original,14.0,14,0.5,7.0,Louisville,KY
50,2025,31,108192,108192.0,5 Topping CYO,Original,14.0,19,0.2222222222222222,7.555555555555555,Louisville,KY
50,2025,32,108192,108192.0,5 Topping CYO,Original,14.0,10,0.5,8.0,Louisville,KY
50,2025,33,108192,108192.0,5 Topping CYO,Original,14.0,11,0.2727272727272727,8.0,Louisville,KY
50,2025,34,108192,108192.0,5 Topping CYO,Original,14.0,9,0.4444444444444444,8.0,Louisville,KY
50,2025,35,108192,108192.0,5 Topping CYO,Original,14.0,10,0.5,8.0,Louisville,KY
50,2025,36,108192,108192.0,5 Topping CYO,Original,14.0,17,0.7058823529411765,9.0,Louisville,KY
50,2025,37,108192,108192.0,5 Topping CYO,Original,14.0,20,0.4,9.0,Louisville,KY
50,2025,38,108192,108192.0,5 Topping CYO,Original,14.0,16,0.5625,9.0,Louisville,KY
50,2025,39,108192,108192.0,5 Topping CYO,Original,14.0,16,0.25,9.0,Louisville,KY
50,2025,40,108192,108192.0,5 Topping CYO,Original,14.0,19,0.2777777777777778,9.833333333333334,Louisville,KY
50,2025,41,108192,108192.0,5 Topping CYO,Original,14.0,18,0.2777777777777778,10.0,Louisville,KY
50,2025,42,108192,108192.0,5 Topping CYO,Original,14.0,21,0.42857142857142855,10.0,Louisville,KY
50,2025,43,108192,108192.0,5 Topping CYO,Original,14.0,8,0.5,10.0,Louisville,KY
50,2025,27,108194,108194.0,5 Topping CYO,Thin,14.0,2,0.5,7.0,Louisville,KY
50,2025,28,108194,108194.0,5 Topping CYO,Thin,14.0,9,0.6666666666666666,7.0,Louisville,KY
50,2025,29,108194,108194.0,5 Topping CYO,Thin,14.0,4,0.25,7.0,Louisville,KY
